# phi  Veff_T1e-04  Veff_T1e-03
# # g0=0.6  y0=0.0  lam0=0.0  m0=0.0  scale=pi
1.4588142603e-04 -1.9846743392e-18 7.0800153209e-16
1.4689262776e-04 -2.1093561768e-18 7.1754497304e-16
1.4791083882e-04 -2.2382281636e-18 7.2721433641e-16
1.4893610777e-04 -2.3714124427e-18 7.3701121859e-16
1.4996848355e-04 -2.5090345371e-18 7.4693723463e-16
1.5100801542e-04 -2.6512234414e-18 7.5699401834e-16
1.5205475297e-04 -2.7981117162e-18 7.6718322252e-16
1.5310874617e-04 -2.9498355848e-18 7.7750651910e-16
1.5417004529e-04 -3.1065350325e-18 7.8796559933e-16
1.5523870100e-04 -3.2683539090e-18 7.9856217398e-16
1.5631476426e-04 -3.4354400332e-18 8.0929797346e-16
1.5739828645e-04 -3.6079453008e-18 8.2017474805e-16
1.5848931925e-04 -3.7860257950e-18 8.3119426806e-16
1.5958791472e-04 -3.9698419002e-18 8.4235832398e-16
1.6069412530e-04 -4.1595584184e-18 8.5366872670e-16
1.6180800376e-04 -4.3553446896e-18 8.6512730766e-16
1.6292960326e-04 -4.5573747143e-18 8.7673591901e-16
1.6405897732e-04 -4.7658272804e-18 8.8849643385e-16
1.6519617982e-04 -4.9808860928e-18 9.0041074633e-16
1.6634126504e-04 -5.2027399068e-18 9.1248077187e-16
1.6749428760e-04 -5.4315826651e-18 9.2470844732e-16
1.6865530254e-04 -5.6676136385e-18 9.3709573115e-16
1.6982436525e-04 -5.9110375704e-18 9.4964460361e-16
1.7100153151e-04 -6.1620648252e-18 9.6235706691e-16
1.7218685750e-04 -6.4209115406e-18 9.7523514538e-16
1.7338039978e-04 -6.6877997844e-18 9.8828088566e-16
1.7458221529e-04 -6.9629577150e-18 1.0014963569e-15
1.7579236140e-04 -7.2466197468e-18 1.0148836508e-15
1.7701089583e-04 -7.5390267196e-18 1.0284448819e-15
1.7823787674e-04 -7.8404260729e-18 1.0421821879e-15
1.7947336268e-04 -8.1510720249e-18 1.0560977294e-15
1.8071741260e-04 -8.4712257562e-18 1.0701936904e-15
1.8197008586e-04 -8.8011555986e-18 1.0844722785e-15
1.8323144224e-04 -9.1411372288e-18 1.0989357247e-15
1.8450154192e-04 -9.4914538677e-18 1.1135862840e-15
1.8578044551e-04 -9.8523964851e-18 1.1284262353e-15
1.8706821404e-04 -1.0224264009e-17 1.1434578817e-15
1.8836490895e-04 -1.0607363543e-17 1.1586835503e-15
1.8967059212e-04 -1.1002010585e-17 1.1741055930e-15
1.9098532586e-04 -1.1408529258e-17 1.1897263860e-15
1.9230917289e-04 -1.1827252543e-17 1.2055483303e-15
1.9364219639e-04 -1.2258522517e-17 1.2215738518e-15
1.9498445998e-04 -1.2702690602e-17 1.2378054014e-15
1.9633602768e-04 -1.3160117818e-17 1.2542454550e-15
1.9769696401e-04 -1.3631175042e-17 1.2708965141e-15
1.9906733390e-04 -1.4116243277e-17 1.2877611054e-15
2.0044720274e-04 -1.4615713925e-17 1.3048417811e-15
2.0183663637e-04 -1.5129989070e-17 1.3221411193e-15
2.0323570109e-04 -1.5659481765e-17 1.3396617236e-15
2.0464446367e-04 -1.6204616334e-17 1.3574062237e-15
2.0606299133e-04 -1.6765828676e-17 1.3753772754e-15
2.0749135175e-04 -1.7343566574e-17 1.3935775605e-15
2.0892961309e-04 -1.7938290025e-17 1.4120097869e-15
2.1037784398e-04 -1.8550471566e-17 1.4306766893e-15
2.1183611352e-04 -1.9180596615e-17 1.4495810283e-15
2.1330449131e-04 -1.9829163822e-17 1.4687255913e-15
2.1478304741e-04 -2.0496685426e-17 1.4881131925e-15
2.1627185237e-04 -2.1183687624e-17 1.5077466723e-15
2.1777097724e-04 -2.1890710951e-17 1.5276288983e-15
2.1928049354e-04 -2.2618310667e-17 1.5477627646e-15
2.2080047330e-04 -2.3367057156e-17 1.5681511925e-15
2.2233098907e-04 -2.4137536340e-17 1.5887971300e-15
2.2387211386e-04 -2.4930350094e-17 1.6097035522e-15
2.2542392122e-04 -2.5746116688e-17 1.6308734610e-15
2.2698648519e-04 -2.6585471221e-17 1.6523098857e-15
2.2855988034e-04 -2.7449066087e-17 1.6740158825e-15
2.3014418174e-04 -2.8337571438e-17 1.6959945345e-15
2.3173946500e-04 -2.9251675671e-17 1.7182489523e-15
2.3334580623e-04 -3.0192085916e-17 1.7407822732e-15
2.3496328208e-04 -3.1159528553e-17 1.7635976618e-15
2.3659196975e-04 -3.2154749729e-17 1.7866983096e-15
2.3823194694e-04 -3.3178515893e-17 1.8100874353e-15
2.3988329190e-04 -3.4231614353e-17 1.8337682845e-15
2.4154608344e-04 -3.5314853838e-17 1.8577441296e-15
2.4322040091e-04 -3.6429065080e-17 1.8820182699e-15
2.4490632418e-04 -3.7575101411e-17 1.9065940317e-15
2.4660393372e-04 -3.8753839380e-17 1.9314747676e-15
2.4831331053e-04 -3.9966179379e-17 1.9566638572e-15
2.5003453617e-04 -4.1213046292e-17 1.9821647062e-15
2.5176769278e-04 -4.2495390162e-17 2.0079807469e-15
2.5351286305e-04 -4.3814186871e-17 2.0341154377e-15
2.5527013027e-04 -4.5170438844e-17 2.0605722631e-15
2.5703957828e-04 -4.6565175771e-17 2.0873547332e-15
2.5882129152e-04 -4.7999455344e-17 2.1144663842e-15
2.6061535500e-04 -4.9474364020e-17 2.1419107775e-15
2.6242185434e-04 -5.0991017806e-17 2.1696914999e-15
2.6424087573e-04 -5.2550563053e-17 2.1978121630e-15
2.6607250598e-04 -5.4154177289e-17 2.2262764035e-15
2.6791683248e-04 -5.5803070063e-17 2.2550878823e-15
2.6977394324e-04 -5.7498483816e-17 2.2842502846e-15
2.7164392688e-04 -5.9241694772e-17 2.3137673196e-15
2.7352687263e-04 -6.1034013860e-17 2.3436427198e-15
2.7542287033e-04 -6.2876787659e-17 2.3738802412e-15
2.7733201047e-04 -6.4771399360e-17 2.4044836624e-15
2.7925438412e-04 -6.6719269769e-17 2.4354567845e-15
2.8119008304e-04 -6.8721858325e-17 2.4668034306e-15
2.8313919958e-04 -7.0780664155e-17 2.4985274453e-15
2.8510182675e-04 -7.2897227147e-17 2.5306326946e-15
2.8707805820e-04 -7.5073129066e-17 2.5631230647e-15
2.8906798824e-04 -7.7309994689e-17 2.5960024620e-15
2.9107171181e-04 -7.9609492974e-17 2.6292748125e-15
2.9308932453e-04 -8.1973338266e-17 2.6629440612e-15
2.9512092267e-04 -8.4403291529e-17 2.6970141713e-15
2.9716660317e-04 -8.6901161615e-17 2.7314891238e-15
2.9922646366e-04 -8.9468806569e-17 2.7663729167e-15
3.0130060242e-04 -9.2108134966e-17 2.8016695644e-15
3.0338911842e-04 -9.4821107286e-17 2.8373830969e-15
3.0549211132e-04 -9.7609737330e-17 2.8735175589e-15
3.0760968147e-04 -1.0047609367e-16 2.9100770095e-15
3.0974192992e-04 -1.0342230114e-16 2.9470655207e-15
3.1188895841e-04 -1.0645054236e-16 2.9844871769e-15
3.1405086939e-04 -1.0956305933e-16 3.0223460741e-15
3.1622776602e-04 -1.1276215504e-16 3.0606463186e-15
3.1841975217e-04 -1.1605019510e-16 3.0993920262e-15
3.2062693245e-04 -1.1942960950e-16 3.1385873214e-15
3.2284941217e-04 -1.2290289433e-16 3.1782363357e-15
3.2508729739e-04 -1.2647261358e-16 3.2183432072e-15
3.2734069488e-04 -1.3014140099e-16 3.2589120789e-15
3.2960971218e-04 -1.3391196198e-16 3.2999470978e-15
3.3189445755e-04 -1.3778707557e-16 3.3414524135e-15
3.3419504003e-04 -1.4176959641e-16 3.3834321767e-15
3.3651156938e-04 -1.4586245680e-16 3.4258905383e-15
3.3884415614e-04 -1.5006866888e-16 3.4688316476e-15
3.4119291162e-04 -1.5439132673e-16 3.5122596511e-15
3.4355794790e-04 -1.5883360865e-16 3.5561786906e-15
3.4593937783e-04 -1.6339877945e-16 3.6005929020e-15
3.4833731504e-04 -1.6809019281e-16 3.6455064133e-15
3.5075187395e-04 -1.7291129368e-16 3.6909233433e-15
3.5318316979e-04 -1.7786562081e-16 3.7368477995e-15
3.5563131857e-04 -1.8295680928e-16 3.7832838763e-15
3.5809643710e-04 -1.8818859312e-16 3.8302356533e-15
3.6057864302e-04 -1.9356480806e-16 3.8777071930e-15
3.6307805477e-04 -1.9908939426e-16 3.9257025391e-15
3.6559479161e-04 -2.0476639916e-16 3.9742257142e-15
3.6812897364e-04 -2.1059998044e-16 4.0232807175e-15
3.7068072178e-04 -2.1659440900e-16 4.0728715227e-15
3.7325015780e-04 -2.2275407207e-16 4.1230020756e-15
3.7583740429e-04 -2.2908347638e-16 4.1736762917e-15
3.7844258472e-04 -2.3558725142e-16 4.2248980535e-15
3.8106582339e-04 -2.4227015279e-16 4.2766712081e-15
3.8370724549e-04 -2.4913706567e-16 4.3289995645e-15
3.8636697705e-04 -2.5619300832e-16 4.3818868906e-15
3.8904514499e-04 -2.6344313575e-16 4.4353369104e-15
3.9174187711e-04 -2.7089274343e-16 4.4893533011e-15
3.9445730208e-04 -2.7854727117e-16 4.5439396900e-15
3.9719154947e-04 -2.8641230700e-16 4.5990996514e-15
3.9994474976e-04 -2.9449359128e-16 4.6548367028e-15
4.0271703433e-04 -3.0279702084e-16 4.7111543022e-15
4.0550853545e-04 -3.1132865326e-16 4.7680558440e-15
4.0831938633e-04 -3.2009471127e-16 4.8255446559e-15
4.1114972110e-04 -3.2910158723e-16 4.8836239945e-15
4.1399967482e-04 -3.3835584785e-16 4.9422970420e-15
4.1686938347e-04 -3.4786423887e-16 5.0015669020e-15
4.1975898399e-04 -3.5763369001e-16 5.0614365950e-15
4.2266861427e-04 -3.6767131998e-16 5.1219090547e-15
4.2559841313e-04 -3.7798444169e-16 5.1829871233e-15
4.2854852040e-04 -3.8858056748e-16 5.2446735470e-15
4.3151907683e-04 -3.9946741469e-16 5.3069709712e-15
4.3451022417e-04 -4.1065291117e-16 5.3698819357e-15
4.3752210516e-04 -4.2214520109e-16 5.4334088700e-15
4.4055486351e-04 -4.3395265087e-16 5.4975540875e-15
4.4360864393e-04 -4.4608385524e-16 5.5623197808e-15
4.4668359215e-04 -4.5854764350e-16 5.6277080158e-15
4.4977985489e-04 -4.7135308594e-16 5.6937207263e-15
4.5289757990e-04 -4.8450950045e-16 5.7603597080e-15
4.5603691595e-04 -4.9802645929e-16 5.8276266125e-15
4.5919801284e-04 -5.1191379608e-16 5.8955229411e-15
4.6238102140e-04 -5.2618161291e-16 5.9640500384e-15
4.6558609352e-04 -5.4084028775e-16 6.0332090858e-15
4.6881338215e-04 -5.5590048199e-16 6.1030010943e-15
4.7206304126e-04 -5.7137314819e-16 6.1734268980e-15
4.7533522594e-04 -5.8726953808e-16 6.2444871465e-15
4.7863009232e-04 -6.0360121075e-16 6.3161822977e-15
4.8194779763e-04 -6.2038004108e-16 6.3885126098e-15
4.8528850016e-04 -6.3761822841e-16 6.4614781337e-15
4.8865235934e-04 -6.5532830540e-16 6.5350787045e-15
4.9203953568e-04 -6.7352314719e-16 6.6093139335e-15
4.9545019080e-04 -6.9221598083e-16 6.6841831991e-15
4.9888448746e-04 -7.1142039484e-16 6.7596856382e-15
5.0234258952e-04 -7.3115034923e-16 6.8358201369e-15
5.0582466200e-04 -7.5142018562e-16 6.9125853208e-15
5.0933087106e-04 -7.7224463772e-16 6.9899795456e-15
5.1286138399e-04 -7.9363884212e-16 7.0680008869e-15
5.1641636927e-04 -8.1561834929e-16 7.1466471296e-15
5.1999599653e-04 -8.3819913502e-16 7.2259157576e-15
5.2360043659e-04 -8.6139761201e-16 7.3058039426e-15
5.2722986142e-04 -8.8523064190e-16 7.3863085327e-15
5.3088444423e-04 -9.0971554759e-16 7.4674260411e-15
5.3456435940e-04 -9.3487012594e-16 7.5491526336e-15
5.3826978252e-04 -9.6071266069e-16 7.6314841166e-15
5.4200089040e-04 -9.8726193595e-16 7.7144159242e-15
5.4575786109e-04 -1.0145372498e-15 7.7979431050e-15
5.4954087386e-04 -1.0425584286e-15 7.8820603090e-15
5.5335010922e-04 -1.0713458414e-15 7.9667617732e-15
5.5718574893e-04 -1.1009204146e-15 8.0520413075e-15
5.6104797603e-04 -1.1313036477e-15 8.1378922799e-15
5.6493697481e-04 -1.1625176288e-15 8.2243076015e-15
5.6885293084e-04 -1.1945850510e-15 8.3112797107e-15
5.7279603099e-04 -1.2275292285e-15 8.3988005569e-15
5.7676646339e-04 -1.2613741142e-15 8.4868615844e-15
5.8076441752e-04 -1.2961443171e-15 8.5754537150e-15
5.8479008414e-04 -1.3318651204e-15 8.6645673305e-15
5.8884365536e-04 -1.3685624996e-15 8.7541922545e-15
5.9292532458e-04 -1.4062631423e-15 8.8443177341e-15
5.9703528658e-04 -1.4449944672e-15 8.9349324203e-15
6.0117373748e-04 -1.4847846441e-15 9.0260243486e-15
6.0534087475e-04 -1.5256626154e-15 9.1175809183e-15
6.0953689724e-04 -1.5676581161e-15 9.2095888719e-15
6.1376200516e-04 -1.6108016970e-15 9.3020342734e-15
6.1801640014e-04 -1.6551247458e-15 9.3949024859e-15
6.2230028517e-04 -1.7006595111e-15 9.4881781491e-15
6.2661386467e-04 -1.7474391257e-15 9.5818451552e-15
6.3095734448e-04 -1.7954976309e-15 9.6758866252e-15
6.3533093185e-04 -1.8448700017e-15 9.7702848837e-15
6.3973483548e-04 -1.8955921722e-15 9.8650214328e-15
6.4416926552e-04 -1.9477010624e-15 9.9600769260e-15
6.4863443355e-04 -2.0012346050e-15 1.0055431141e-14
6.5313055265e-04 -2.0562317733e-15 1.0151062950e-14
6.5765783736e-04 -2.1127326102e-15 1.0246950294e-14
6.6221650370e-04 -2.1707782573e-15 1.0343070149e-14
6.6680676921e-04 -2.2304109853e-15 1.0439398497e-14
6.7142885293e-04 -2.2916742250e-15 1.0535910295e-14
6.7608297539e-04 -2.3546125994e-15 1.0632579441e-14
6.8076935869e-04 -2.4192719565e-15 1.0729378741e-14
6.8548822645e-04 -2.4856994029e-15 1.0826279871e-14
6.9023980384e-04 -2.5539433388e-15 1.0923253347e-14
6.9502431759e-04 -2.6240534932e-15 1.1020268482e-14
6.9984199600e-04 -2.6960809609e-15 1.1117293351e-14
7.0469306897e-04 -2.7700782402e-15 1.1214294748e-14
7.0957776796e-04 -2.8460992710e-15 1.1311238152e-14
7.1449632608e-04 -2.9241994752e-15 1.1408087675e-14
7.1944897800e-04 -3.0044357973e-15 1.1504806025e-14
7.2443596007e-04 -3.0868667462e-15 1.1601354459e-14
7.2945751025e-04 -3.1715524386e-15 1.1697692735e-14
7.3451386816e-04 -3.2585546434e-15 1.1793779065e-14
7.3960527506e-04 -3.3479368267e-15 1.1889570061e-14
7.4473197391e-04 -3.4397641994e-15 1.1985020689e-14
7.4989420933e-04 -3.5341037649e-15 1.2080084208e-14
7.5509222767e-04 -3.6310243683e-15 1.2174712115e-14
7.6032627694e-04 -3.7305967478e-15 1.2268854089e-14
7.6559660691e-04 -3.8328935865e-15 1.2362457926e-14
7.7090346906e-04 -3.9379895662e-15 1.2455469476e-14
7.7624711663e-04 -4.0459614226e-15 1.2547832577e-14
7.8162780459e-04 -4.1568880018e-15 1.2639488981e-14
7.8704578970e-04 -4.2708503188e-15 1.2730378279e-14
7.9250133048e-04 -4.3879316172e-15 1.2820437830e-14
7.9799468727e-04 -4.5082174307e-15 1.2909602666e-14
8.0352612219e-04 -4.6317956465e-15 1.2997805413e-14
8.0909589918e-04 -4.7587565700e-15 1.3084976190e-14
8.1470428402e-04 -4.8891929920e-15 1.3171042510e-14
8.2035154433e-04 -5.0232002566e-15 1.3255929167e-14
8.2603794958e-04 -5.1608763327e-15 1.3339558118e-14
8.3176377110e-04 -5.3023218855e-15 1.3421848345e-14
8.3752928213e-04 -5.4476403517e-15 1.3502715710e-14
8.4333475776e-04 -5.5969380158e-15 1.3582072784e-14
8.4918047504e-04 -5.7503240886e-15 1.3659828655e-14
8.5506671288e-04 -5.9079107882e-15 1.3735888701e-14
8.6099375218e-04 -6.0698134233e-15 1.3810154318e-14
8.6696187576e-04 -6.2361504782e-15 1.3882522588e-14
8.7297136839e-04 -6.4070437008e-15 1.3952885854e-14
8.7902251683e-04 -6.5826181928e-15 1.4021131171e-14
8.8511560983e-04 -6.7630025022e-15 1.4087139540e-14
8.9125093813e-04 -6.9483287187e-15 1.4150784807e-14
8.9742879450e-04 -7.1387325718e-15 1.4211931958e-14
9.0364947372e-04 -7.3343535308e-15 1.4270434239e-14
9.0991327263e-04 -7.5353349091e-15 1.4326127675e-14
9.1622049012e-04 -7.7418239695e-15 1.4378818518e-14
9.2257142715e-04 -7.9539720342e-15 1.4428242346e-14
9.2896638678e-04 -8.1719345967e-15 1.4473797239e-14
9.3540567415e-04 -8.3958714371e-15 1.4515941038e-14
9.4188959652e-04 -8.6259467408e-15 1.4554968619e-14
9.4841846330e-04 -8.8623292203e-15 1.4590744786e-14
9.5499258602e-04 -9.1051922405e-15 1.4623130152e-14
9.6161227838e-04 -9.3547139472e-15 1.4651981027e-14
9.6827785626e-04 -9.6110773996e-15 1.4677149293e-14
9.7498963772e-04 -9.8744707061e-15 1.4698482281e-14
9.8174794302e-04 -1.0145087164e-14 1.4715822649e-14
9.8855309466e-04 -1.0423125404e-14 1.4729008244e-14
9.9540541735e-04 -1.0708789534e-14 1.4737871973e-14
1.0023052381e-03 -1.1002289298e-14 1.4742241666e-14
1.0092528861e-03 -1.1303840225e-14 1.4741939933e-14
1.0162486929e-03 -1.1613663792e-14 1.4736784018e-14
1.0232929923e-03 -1.1931987588e-14 1.4726585655e-14
1.0303861204e-03 -1.2259045485e-14 1.4711150907e-14
1.0375284158e-03 -1.2595077811e-14 1.4690280018e-14
1.0447202192e-03 -1.2940331527e-14 1.4663767246e-14
1.0519618738e-03 -1.3295060412e-14 1.4631400699e-14
1.0592537252e-03 -1.3659525253e-14 1.4592962165e-14
1.0665961212e-03 -1.4033994038e-14 1.4548226936e-14
1.0739894123e-03 -1.4418742153e-14 1.4496963634e-14
1.0814339513e-03 -1.4814052592e-14 1.4438934018e-14
1.0889300933e-03 -1.5220216165e-14 1.4373892802e-14
1.0964781961e-03 -1.5637531712e-14 1.4301587458e-14
1.1040786199e-03 -1.6066306330e-14 1.4221758017e-14
1.1117317273e-03 -1.6506855599e-14 1.4134136864e-14
1.1194378835e-03 -1.6959503820e-14 1.4038448527e-14
1.1271974562e-03 -1.7424584250e-14 1.3934409462e-14
1.1350108157e-03 -1.7902439358e-14 1.3821727829e-14
1.1428783348e-03 -1.8393421076e-14 1.3700103267e-14
1.1508003889e-03 -1.8897891062e-14 1.3569226656e-14
1.1587773562e-03 -1.9416220970e-14 1.3428779880e-14
1.1668096171e-03 -1.9948792726e-14 1.3278435579e-14
1.1748975549e-03 -2.0495998815e-14 1.3117856894e-14
1.1830415557e-03 -2.1058242571e-14 1.2946697205e-14
1.1912420080e-03 -2.1635938478e-14 1.2764599868e-14
1.1994993031e-03 -2.2229512483e-14 1.2571197935e-14
1.2078138351e-03 -2.2839402309e-14 1.2366113875e-14
1.2161860006e-03 -2.3466057783e-14 1.2148959279e-14
1.2246161993e-03 -2.4109941173e-14 1.1919334568e-14
1.2331048332e-03 -2.4771527533e-14 1.1676828680e-14
1.2416523076e-03 -2.5451305056e-14 1.1421018759e-14
1.2502590302e-03 -2.6149775437e-14 1.1151469831e-14
1.2589254118e-03 -2.6867454254e-14 1.0867734468e-14
1.2676518659e-03 -2.7604871344e-14 1.0569352449e-14
1.2764388088e-03 -2.8362571207e-14 1.0255850409e-14
1.2852866599e-03 -2.9141113408e-14 9.9267414749e-15
1.2941958414e-03 -2.9941072996e-14 9.5815248951e-15
1.3031667785e-03 -3.0763040932e-14 9.2196856570e-15
1.3121998990e-03 -3.1607624534e-14 8.8406940939e-15
1.3212956342e-03 -3.2475447930e-14 8.4440054801e-15
1.3304544180e-03 -3.3367152521e-14 8.0290596147e-15
1.3396766874e-03 -3.4283397465e-14 7.5952803924e-15
1.3489628826e-03 -3.5224860166e-14 7.1420753621e-15
1.3583134466e-03 -3.6192236784e-14 6.6688352720e-15
1.3677288256e-03 -3.7186242752e-14 6.1749336000e-15
1.3772094689e-03 -3.8207613313e-14 5.6597260700e-15
1.3867558289e-03 -3.9257104071e-14 5.1225501520e-15
1.3963683611e-03 -4.0335491555e-14 4.5627245455e-15
1.4060475241e-03 -4.1443573797e-14 3.9795486452e-15
1.4157937800e-03 -4.2582170936e-14 3.3723019867e-15
1.4256075936e-03 -4.3752125824e-14 2.7402436717e-15
1.4354894334e-03 -4.4954304662e-14 2.0826117691e-15
1.4454397707e-03 -4.6189597649e-14 1.3986226902e-15
1.4554590806e-03 -4.7458919641e-14 6.8747053332e-16
1.4655478410e-03 -4.8763210847e-14 -5.1673606303e-17
1.4757065333e-03 -5.0103437524e-14 -8.1966236909e-16
1.4859356423e-03 -5.1480592702e-14 -1.6173729156e-15
1.4962356561e-03 -5.2895696934e-14 -2.4457077770e-15
1.5066070662e-03 -5.4349799052e-14 -3.3055957946e-15
1.5170503675e-03 -5.5843976958e-14 -4.1979931799e-15
1.5275660582e-03 -5.7379338431e-14 -5.1238847549e-15
1.5381546403e-03 -5.8957021954e-14 -6.0842854679e-15
1.5488166189e-03 -6.0578197571e-14 -7.0802423700e-15
1.5595525028e-03 -6.2244067762e-14 -8.1128374284e-15
1.5703628043e-03 -6.3955868344e-14 -9.1831920416e-15
1.5812480393e-03 -6.5714869398e-14 -1.0292475643e-14
1.5922087271e-03 -6.7522376223e-14 -1.1441927149e-14
1.6032453907e-03 -6.9379730309e-14 -1.2632954873e-14
1.6143585568e-03 -7.1288310350e-14 -1.3867101380e-14
1.6255487558e-03 -7.3249533273e-14 -1.5144613183e-14
1.6368165214e-03 -7.5264855305e-14 -1.6466724034e-14
1.6481623915e-03 -7.7335773061e-14 -1.7834737380e-14
1.6595869074e-03 -7.9463824667e-14 -1.9249992443e-14
1.6710906143e-03 -8.1650590920e-14 -2.0713865183e-14
1.6826740611e-03 -8.3897696466e-14 -2.2227769280e-14
1.6943378004e-03 -8.6206811025e-14 -2.3793157149e-14
1.7060823890e-03 -8.8579650643e-14 -2.5411520976e-14
1.7179083872e-03 -9.1017978978e-14 -2.7084393791e-14
1.7298163592e-03 -9.3523608625e-14 -2.8813350554e-14
1.7418068734e-03 -9.6098402480e-14 -3.0600009290e-14
1.7538805018e-03 -9.8744275132e-14 -3.2446032234e-14
1.7660378207e-03 -1.0146319431e-13 -3.4353127024e-14
1.7782794100e-03 -1.0425718235e-13 -3.6323047914e-14
1.7906058540e-03 -1.0712831772e-13 -3.8357597026e-14
1.8030177409e-03 -1.1007873658e-13 -4.0458625630e-14
1.8155156628e-03 -1.1311063440e-13 -4.2628035464e-14
1.8281002161e-03 -1.1622626758e-13 -4.4867780088e-14
1.8407720015e-03 -1.1942795517e-13 -4.7179866270e-14
1.8535316234e-03 -1.2271808060e-13 -4.9566355410e-14
1.8663796908e-03 -1.2609909349e-13 -5.2029365011e-14
1.8793168168e-03 -1.2957351146e-13 -5.4571070176e-14
1.8923436186e-03 -1.3314392205e-13 -5.7193705154e-14
1.9054607180e-03 -1.3681298465e-13 -5.9899564924e-14
1.9186687407e-03 -1.4058343252e-13 -6.2691006822e-14
1.9319683170e-03 -1.4445807480e-13 -6.5570452212e-14
1.9453600816e-03 -1.4843979869e-13 -6.8540388202e-14
1.9588446735e-03 -1.5253157154e-13 -7.1603369404e-14
1.9724227361e-03 -1.5673644316e-13 -7.4762019744e-14
1.9860949174e-03 -1.6105754806e-13 -7.8019034316e-14
1.9998618696e-03 -1.6549810785e-13 -8.1377181290e-14
2.0137242499e-03 -1.7006143361e-13 -8.4839303873e-14
2.0276827195e-03 -1.7475092843e-13 -8.8408322311e-14
2.0417379447e-03 -1.7957008996e-13 -9.2087235962e-14
2.0558905960e-03 -1.8452251301e-13 -9.5879125408e-14
2.0701413488e-03 -1.8961189232e-13 -9.9787154633e-14
2.0844908831e-03 -1.9484202525e-13 -1.0381457326e-13
2.0989398836e-03 -2.0021681473e-13 -1.0796471884e-13
2.1134890398e-03 -2.0574027215e-13 -1.1224101921e-13
2.1281390460e-03 -2.1141652039e-13 -1.1664699491e-13
2.1428906011e-03 -2.1724979689e-13 -1.2118626168e-13
2.1577444092e-03 -2.2324445693e-13 -1.2586253297e-13
2.1727011789e-03 -2.2940497681e-13 -1.3067962262e-13
2.1877616239e-03 -2.3573595727e-13 -1.3564144750e-13
2.2029264631e-03 -2.4224212697e-13 -1.4075203027e-13
2.2181964198e-03 -2.4892834602e-13 -1.4601550225e-13
2.2335722228e-03 -2.5579960964e-13 -1.5143610632e-13
2.2490546058e-03 -2.6286105197e-13 -1.5701819986e-13
2.2646443076e-03 -2.7011794986e-13 -1.6276625791e-13
2.2803420720e-03 -2.7757572694e-13 -1.6868487622e-13
2.2961486481e-03 -2.8523995762e-13 -1.7477877457e-13
2.3120647902e-03 -2.9311637135e-13 -1.8105280005e-13
2.3280912577e-03 -3.0121085691e-13 -1.8751193048e-13
2.3442288153e-03 -3.0952946686e-13 -1.9416127791e-13
2.3604782332e-03 -3.1807842211e-13 -2.0100609223e-13
2.3768402866e-03 -3.2686411657e-13 -2.0805176486e-13
2.3933157564e-03 -3.3589312203e-13 -2.1530383252e-13
2.4099054287e-03 -3.4517219308e-13 -2.2276798116e-13
2.4266100951e-03 -3.5470827220e-13 -2.3045004996e-13
2.4434305527e-03 -3.6450849500e-13 -2.3835603541e-13
2.4603676041e-03 -3.7458019564e-13 -2.4649209552e-13
2.4774220576e-03 -3.8493091229e-13 -2.5486455422e-13
2.4945947269e-03 -3.9556839286e-13 -2.6347990573e-13
2.5118864315e-03 -4.0650060088e-13 -2.7234481916e-13
2.5292979964e-03 -4.1773572141e-13 -2.8146614321e-13
2.5468302526e-03 -4.2928216732e-13 -2.9085091098e-13
2.5644840365e-03 -4.4114858557e-13 -3.0050634490e-13
2.5822601906e-03 -4.5334386375e-13 -3.1043986183e-13
2.6001595632e-03 -4.6587713681e-13 -3.2065907825e-13
2.6181830082e-03 -4.7875779393e-13 -3.3117181567e-13
2.6363313858e-03 -4.9199548562e-13 -3.4198610607e-13
2.6546055620e-03 -5.0560013100e-13 -3.5311019756e-13
2.6730064087e-03 -5.1958192528e-13 -3.6455256023e-13
2.6915348039e-03 -5.3395134747e-13 -3.7632189204e-13
2.7101916319e-03 -5.4871916828e-13 -3.8842712498e-13
2.7289777828e-03 -5.6389645827e-13 -4.0087743135e-13
2.7478941531e-03 -5.7949459619e-13 -4.1368223018e-13
2.7669416454e-03 -5.9552527758e-13 -4.2685119390e-13
2.7861211686e-03 -6.1200052362e-13 -4.4039425510e-13
2.8054336380e-03 -6.2893269016e-13 -4.5432161355e-13
2.8248799749e-03 -6.4633447712e-13 -4.6864374337e-13
2.8444611074e-03 -6.6421893804e-13 -4.8337140037e-13
2.8641779699e-03 -6.8259948994e-13 -4.9851562967e-13
2.8840315031e-03 -7.0148992347e-13 -5.1408777342e-13
2.9040226545e-03 -7.2090441333e-13 -5.3009947881e-13
2.9241523778e-03 -7.4085752897e-13 -5.4656270627e-13
2.9444216338e-03 -7.6136424563e-13 -5.6348973785e-13
2.9648313895e-03 -7.8243995560e-13 -5.8089318594e-13
2.9853826189e-03 -8.0410047989e-13 -5.9878600207e-13
3.0060763026e-03 -8.2636208021e-13 -6.1718148606e-13
3.0269134281e-03 -8.4924147120e-13 -6.3609329541e-13
3.0478949896e-03 -8.7275583312e-13 -6.5553545486e-13
3.0690219884e-03 -8.9692282480e-13 -6.7552236633e-13
3.0902954325e-03 -9.2176059702e-13 -6.9606881902e-13
3.1117163371e-03 -9.4728780621e-13 -7.1718999985e-13
3.1332857243e-03 -9.7352362856e-13 -7.3890150413e-13
3.1550046234e-03 -1.0004877745e-12 -7.6121934660e-13
